"~id",~label,~from,~to
User17FollowsUser12,Follows,17,12
User81FollowsUser5,Follows,81,5
User103FollowsUser116,Follows,103,116
User126FollowsUser124,Follows,126,124
User102FollowsUser147,Follows,102,147
User20FollowsUser85,Follows,20,85
User61FollowsUser85,Follows,61,85
User24FollowsUser57,Follows,24,57
User119FollowsUser126,Follows,119,126
User103FollowsUser97,Follows,103,97
User101FollowsUser129,Follows,101,129
User48FollowsUser43,Follows,48,43
User112FollowsUser79,Follows,112,79
User115FollowsUser144,Follows,115,144
User141FollowsUser96,Follows,141,96
User113FollowsUser91,Follows,113,91
User101FollowsUser123,Follows,101,123
User149FollowsUser137,Follows,149,137
User78FollowsUser8,Follows,78,8
User95FollowsUser105,Follows,95,105
User120FollowsUser136,Follows,120,136
User5FollowsUser2,Follows,5,2
User24FollowsUser102,Follows,24,102
User113FollowsUser14,Follows,113,14
User141FollowsUser129,Follows,141,129
User75FollowsUser115,Follows,75,115
User89FollowsUser106,Follows,89,106
User119FollowsUser53,Follows,119,53
User37FollowsUser102,Follows,37,102
User140FollowsUser10,Follows,140,10
User50FollowsUser8,Follows,50,8
User81FollowsUser123,Follows,81,123
User149FollowsUser79,Follows,149,79
User134FollowsUser138,Follows,134,138
User149FollowsUser29,Follows,149,29
User141FollowsUser60,Follows,141,60
User147FollowsUser120,Follows,147,120
User123FollowsUser80,Follows,123,80
User92FollowsUser36,Follows,92,36
User56FollowsUser2,Follows,56,2
User15FollowsUser117,Follows,15,117
User74FollowsUser82,Follows,74,82
User33FollowsUser86,Follows,33,86
User101FollowsUser17,Follows,101,17
User30FollowsUser135,Follows,30,135
User106FollowsUser73,Follows,106,73
User89FollowsUser137,Follows,89,137
User136FollowsUser20,Follows,136,20
User82FollowsUser41,Follows,82,41
User47FollowsUser75,Follows,47,75
User112FollowsUser13,Follows,112,13
User21FollowsUser118,Follows,21,118
User78FollowsUser108,Follows,78,108
User144FollowsUser108,Follows,144,108
User14FollowsUser97,Follows,14,97
User139FollowsUser46,Follows,139,46
User66FollowsUser75,Follows,66,75
User132FollowsUser103,Follows,132,103
User146FollowsUser53,Follows,146,53
User50FollowsUser9,Follows,50,9
User86FollowsUser116,Follows,86,116
User82FollowsUser81,Follows,82,81
User69FollowsUser65,Follows,69,65
User95FollowsUser123,Follows,95,123
User85FollowsUser49,Follows,85,49
User9FollowsUser74,Follows,9,74
User60FollowsUser102,Follows,60,102
User24FollowsUser69,Follows,24,69
User116FollowsUser88,Follows,116,88
User41FollowsUser40,Follows,41,40
User128FollowsUser36,Follows,128,36
User127FollowsUser49,Follows,127,49
User49FollowsUser32,Follows,49,32
User11FollowsUser126,Follows,11,126
User6FollowsUser147,Follows,6,147
User149FollowsUser114,Follows,149,114
User54FollowsUser53,Follows,54,53
User44FollowsUser106,Follows,44,106
User7FollowsUser29,Follows,7,29
User83FollowsUser63,Follows,83,63
User144FollowsUser10,Follows,144,10
User95FollowsUser80,Follows,95,80
User29FollowsUser68,Follows,29,68
User76FollowsUser74,Follows,76,74
User139FollowsUser35,Follows,139,35
User9FollowsUser101,Follows,9,101
User74FollowsUser99,Follows,74,99
User49FollowsUser24,Follows,49,24
User97FollowsUser76,Follows,97,76
User16FollowsUser138,Follows,16,138
User118FollowsUser121,Follows,118,121
User9FollowsUser100,Follows,9,100
User82FollowsUser73,Follows,82,73
User29FollowsUser129,Follows,29,129
User99FollowsUser14,Follows,99,14
User120FollowsUser7,Follows,120,7
User131FollowsUser145,Follows,131,145
User136FollowsUser50,Follows,136,50
User121FollowsUser91,Follows,121,91
User71FollowsUser126,Follows,71,126
User89FollowsUser62,Follows,89,62
User45FollowsUser33,Follows,45,33
User75FollowsUser109,Follows,75,109
User78FollowsUser101,Follows,78,101
User111FollowsUser14,Follows,111,14
User35FollowsUser99,Follows,35,99
User50FollowsUser91,Follows,50,91
User139FollowsUser18,Follows,139,18
User2FollowsUser44,Follows,2,44
User21FollowsUser42,Follows,21,42
User123FollowsUser43,Follows,123,43
User84FollowsUser102,Follows,84,102
User53FollowsUser39,Follows,53,39
User6FollowsUser2,Follows,6,2
User69FollowsUser47,Follows,69,47
User88FollowsUser58,Follows,88,58
User137FollowsUser117,Follows,137,117
User100FollowsUser9,Follows,100,9
User107FollowsUser94,Follows,107,94
User49FollowsUser64,Follows,49,64
User13FollowsUser60,Follows,13,60
User72FollowsUser143,Follows,72,143
User117FollowsUser90,Follows,117,90
User114FollowsUser24,Follows,114,24
User89FollowsUser143,Follows,89,143
User115FollowsUser52,Follows,115,52
User92FollowsUser3,Follows,92,3
User70FollowsUser39,Follows,70,39
User21FollowsUser108,Follows,21,108
User145FollowsUser90,Follows,145,90
User67FollowsUser145,Follows,67,145
User77FollowsUser126,Follows,77,126
User145FollowsUser93,Follows,145,93
User127FollowsUser131,Follows,127,131
User20FollowsUser14,Follows,20,14
User100FollowsUser39,Follows,100,39
User81FollowsUser120,Follows,81,120
User19FollowsUser108,Follows,19,108
User13FollowsUser131,Follows,13,131
User52FollowsUser86,Follows,52,86
User50FollowsUser25,Follows,50,25
User128FollowsUser89,Follows,128,89
User39FollowsUser116,Follows,39,116
User105FollowsUser4,Follows,105,4
User55FollowsUser78,Follows,55,78
User86FollowsUser120,Follows,86,120
User133FollowsUser146,Follows,133,146
User48FollowsUser12,Follows,48,12
User16FollowsUser122,Follows,16,122
User14FollowsUser111,Follows,14,111
User118FollowsUser8,Follows,118,8
User36FollowsUser136,Follows,36,136
User102FollowsUser3,Follows,102,3
User30FollowsUser82,Follows,30,82
User118FollowsUser139,Follows,118,139
User100FollowsUser140,Follows,100,140
User130FollowsUser73,Follows,130,73
User125FollowsUser6,Follows,125,6
User131FollowsUser5,Follows,131,5
User105FollowsUser8,Follows,105,8
User45FollowsUser51,Follows,45,51
User95FollowsUser111,Follows,95,111
User42FollowsUser132,Follows,42,132
User60FollowsUser136,Follows,60,136
User47FollowsUser38,Follows,47,38
User36FollowsUser99,Follows,36,99
User108FollowsUser79,Follows,108,79
User30FollowsUser68,Follows,30,68
User77FollowsUser56,Follows,77,56
User140FollowsUser103,Follows,140,103
User132FollowsUser51,Follows,132,51
User76FollowsUser82,Follows,76,82
User72FollowsUser11,Follows,72,11
User10FollowsUser6,Follows,10,6
User65FollowsUser136,Follows,65,136
User117FollowsUser25,Follows,117,25
User84FollowsUser108,Follows,84,108
User111FollowsUser128,Follows,111,128
User10FollowsUser120,Follows,10,120
User14FollowsUser85,Follows,14,85
User94FollowsUser49,Follows,94,49
User123FollowsUser46,Follows,123,46
User21FollowsUser109,Follows,21,109
User21FollowsUser73,Follows,21,73
User62FollowsUser121,Follows,62,121
User102FollowsUser61,Follows,102,61
User13FollowsUser123,Follows,13,123
User113FollowsUser112,Follows,113,112
User13FollowsUser83,Follows,13,83
User87FollowsUser34,Follows,87,34
User2FollowsUser148,Follows,2,148
User128FollowsUser62,Follows,128,62
User11FollowsUser79,Follows,11,79
User132FollowsUser96,Follows,132,96
User91FollowsUser123,Follows,91,123
User134FollowsUser30,Follows,134,30
User117FollowsUser55,Follows,117,55
User93FollowsUser81,Follows,93,81
User79FollowsUser47,Follows,79,47
User105FollowsUser129,Follows,105,129
User135FollowsUser114,Follows,135,114
User55FollowsUser53,Follows,55,53
User91FollowsUser105,Follows,91,105
User74FollowsUser25,Follows,74,25
User2FollowsUser84,Follows,2,84
User73FollowsUser24,Follows,73,24
User2FollowsUser45,Follows,2,45
User56FollowsUser17,Follows,56,17
User89FollowsUser66,Follows,89,66
User43FollowsUser28,Follows,43,28
User148FollowsUser104,Follows,148,104
User70FollowsUser29,Follows,70,29
User16FollowsUser146,Follows,16,146
User145FollowsUser21,Follows,145,21
User12FollowsUser5,Follows,12,5
User7FollowsUser24,Follows,7,24
User143FollowsUser39,Follows,143,39
User8FollowsUser75,Follows,8,75
User67FollowsUser78,Follows,67,78
User53FollowsUser25,Follows,53,25
User38FollowsUser29,Follows,38,29
User10FollowsUser46,Follows,10,46
User70FollowsUser114,Follows,70,114
User127FollowsUser144,Follows,127,144
User22FollowsUser69,Follows,22,69
User43FollowsUser143,Follows,43,143
User2FollowsUser56,Follows,2,56
User134FollowsUser129,Follows,134,129
User67FollowsUser148,Follows,67,148
User134FollowsUser14,Follows,134,14
User47FollowsUser40,Follows,47,40
User77FollowsUser9,Follows,77,9
User24FollowsUser112,Follows,24,112
User142FollowsUser48,Follows,142,48
User11FollowsUser51,Follows,11,51
User85FollowsUser66,Follows,85,66
User53FollowsUser13,Follows,53,13
User45FollowsUser80,Follows,45,80
User17FollowsUser62,Follows,17,62
User143FollowsUser46,Follows,143,46
User91FollowsUser3,Follows,91,3
User55FollowsUser132,Follows,55,132
User24FollowsUser100,Follows,24,100
User98FollowsUser59,Follows,98,59
User73FollowsUser136,Follows,73,136
User44FollowsUser75,Follows,44,75
User136FollowsUser131,Follows,136,131
User139FollowsUser17,Follows,139,17
User89FollowsUser21,Follows,89,21
User86FollowsUser126,Follows,86,126
User51FollowsUser140,Follows,51,140
User134FollowsUser113,Follows,134,113
User3FollowsUser141,Follows,3,141
User41FollowsUser122,Follows,41,122
User112FollowsUser45,Follows,112,45
User132FollowsUser141,Follows,132,141
User9FollowsUser123,Follows,9,123
User21FollowsUser32,Follows,21,32
User85FollowsUser48,Follows,85,48
User59FollowsUser111,Follows,59,111
User14FollowsUser42,Follows,14,42
User18FollowsUser118,Follows,18,118
User139FollowsUser87,Follows,139,87
User2FollowsUser63,Follows,2,63
User142FollowsUser136,Follows,142,136
User46FollowsUser120,Follows,46,120
User34FollowsUser118,Follows,34,118
User67FollowsUser119,Follows,67,119
User125FollowsUser61,Follows,125,61
User131FollowsUser93,Follows,131,93
User28FollowsUser17,Follows,28,17
User57FollowsUser14,Follows,57,14
User126FollowsUser25,Follows,126,25
User85FollowsUser42,Follows,85,42
User104FollowsUser105,Follows,104,105
User58FollowsUser120,Follows,58,120
User135FollowsUser12,Follows,135,12
User112FollowsUser71,Follows,112,71
User25FollowsUser21,Follows,25,21
User144FollowsUser94,Follows,144,94
User97FollowsUser9,Follows,97,9
User72FollowsUser111,Follows,72,111
User108FollowsUser62,Follows,108,62
User53FollowsUser128,Follows,53,128
User74FollowsUser17,Follows,74,17
User133FollowsUser75,Follows,133,75
User5FollowsUser108,Follows,5,108
User125FollowsUser68,Follows,125,68
User7FollowsUser108,Follows,7,108
User131FollowsUser108,Follows,131,108
User30FollowsUser32,Follows,30,32
User8FollowsUser39,Follows,8,39
User60FollowsUser27,Follows,60,27
User35FollowsUser38,Follows,35,38
User99FollowsUser81,Follows,99,81
User31FollowsUser78,Follows,31,78
User149FollowsUser59,Follows,149,59
User118FollowsUser43,Follows,118,43
User34FollowsUser28,Follows,34,28
User95FollowsUser92,Follows,95,92
User5FollowsUser38,Follows,5,38
User72FollowsUser101,Follows,72,101
User94FollowsUser120,Follows,94,120
User122FollowsUser104,Follows,122,104
User46FollowsUser25,Follows,46,25
User43FollowsUser142,Follows,43,142
User41FollowsUser23,Follows,41,23
User140FollowsUser69,Follows,140,69
User104FollowsUser103,Follows,104,103
User135FollowsUser30,Follows,135,30
User28FollowsUser92,Follows,28,92
User121FollowsUser94,Follows,121,94
User74FollowsUser29,Follows,74,29
User134FollowsUser5,Follows,134,5
User106FollowsUser2,Follows,106,2
User16FollowsUser50,Follows,16,50
User111FollowsUser59,Follows,111,59
User109FollowsUser12,Follows,109,12
User44FollowsUser92,Follows,44,92
User67FollowsUser109,Follows,67,109
User125FollowsUser2,Follows,125,2
User118FollowsUser11,Follows,118,11
User37FollowsUser117,Follows,37,117
User22FollowsUser31,Follows,22,31
User70FollowsUser37,Follows,70,37
User60FollowsUser84,Follows,60,84
User132FollowsUser25,Follows,132,25
User134FollowsUser101,Follows,134,101
User83FollowsUser22,Follows,83,22
User21FollowsUser1,Follows,21,1
User41FollowsUser138,Follows,41,138
User122FollowsUser48,Follows,122,48
User89FollowsUser99,Follows,89,99
User88FollowsUser33,Follows,88,33
User100FollowsUser22,Follows,100,22
User73FollowsUser68,Follows,73,68
User81FollowsUser111,Follows,81,111
User126FollowsUser82,Follows,126,82
User68FollowsUser6,Follows,68,6
User108FollowsUser90,Follows,108,90
User100FollowsUser77,Follows,100,77
User35FollowsUser58,Follows,35,58
User29FollowsUser53,Follows,29,53
User126FollowsUser83,Follows,126,83
User143FollowsUser63,Follows,143,63
User66FollowsUser56,Follows,66,56
User116FollowsUser76,Follows,116,76
User47FollowsUser128,Follows,47,128
User34FollowsUser26,Follows,34,26
User127FollowsUser122,Follows,127,122
User117FollowsUser112,Follows,117,112
User73FollowsUser99,Follows,73,99
User34FollowsUser61,Follows,34,61
User60FollowsUser61,Follows,60,61
User136FollowsUser36,Follows,136,36
User28FollowsUser62,Follows,28,62
User120FollowsUser47,Follows,120,47
User73FollowsUser64,Follows,73,64
User19FollowsUser31,Follows,19,31
User4FollowsUser136,Follows,4,136
User83FollowsUser111,Follows,83,111
User108FollowsUser112,Follows,108,112
User121FollowsUser31,Follows,121,31
User58FollowsUser6,Follows,58,6
User98FollowsUser16,Follows,98,16
User14FollowsUser34,Follows,14,34
User103FollowsUser63,Follows,103,63
User98FollowsUser49,Follows,98,49
User6FollowsUser34,Follows,6,34
User39FollowsUser87,Follows,39,87
User30FollowsUser146,Follows,30,146
User103FollowsUser28,Follows,103,28
User28FollowsUser84,Follows,28,84
User90FollowsUser111,Follows,90,111
User11FollowsUser97,Follows,11,97
User141FollowsUser145,Follows,141,145
User30FollowsUser116,Follows,30,116
User130FollowsUser44,Follows,130,44
User74FollowsUser35,Follows,74,35
User51FollowsUser93,Follows,51,93
User6FollowsUser110,Follows,6,110
User56FollowsUser106,Follows,56,106
User80FollowsUser33,Follows,80,33
User75FollowsUser114,Follows,75,114
User135FollowsUser66,Follows,135,66
User8FollowsUser3,Follows,8,3
User119FollowsUser44,Follows,119,44
User58FollowsUser138,Follows,58,138
User15FollowsUser60,Follows,15,60
User149FollowsUser105,Follows,149,105
User83FollowsUser69,Follows,83,69
User67FollowsUser55,Follows,67,55
User12FollowsUser16,Follows,12,16
User93FollowsUser17,Follows,93,17
User96FollowsUser128,Follows,96,128
User121FollowsUser34,Follows,121,34
User95FollowsUser60,Follows,95,60
User86FollowsUser68,Follows,86,68
User149FollowsUser16,Follows,149,16
User21FollowsUser46,Follows,21,46
User147FollowsUser149,Follows,147,149
User76FollowsUser111,Follows,76,111
User119FollowsUser59,Follows,119,59
User26FollowsUser34,Follows,26,34
User48FollowsUser143,Follows,48,143
User114FollowsUser93,Follows,114,93
User113FollowsUser40,Follows,113,40
User35FollowsUser47,Follows,35,47
User61FollowsUser97,Follows,61,97
User79FollowsUser97,Follows,79,97
User28FollowsUser118,Follows,28,118
User29FollowsUser137,Follows,29,137
User21FollowsUser6,Follows,21,6
User62FollowsUser61,Follows,62,61
User3FollowsUser35,Follows,3,35
User26FollowsUser105,Follows,26,105
User17FollowsUser41,Follows,17,41
User35FollowsUser70,Follows,35,70
User100FollowsUser55,Follows,100,55
User116FollowsUser12,Follows,116,12
User63FollowsUser60,Follows,63,60
User133FollowsUser51,Follows,133,51
User48FollowsUser100,Follows,48,100
User107FollowsUser147,Follows,107,147
User21FollowsUser129,Follows,21,129
User114FollowsUser121,Follows,114,121
User147FollowsUser37,Follows,147,37
User60FollowsUser134,Follows,60,134
User41FollowsUser70,Follows,41,70
User71FollowsUser15,Follows,71,15
User51FollowsUser17,Follows,51,17
User73FollowsUser120,Follows,73,120
User62FollowsUser63,Follows,62,63
User128FollowsUser28,Follows,128,28
User58FollowsUser29,Follows,58,29
User36FollowsUser145,Follows,36,145
User139FollowsUser8,Follows,139,8
User11FollowsUser139,Follows,11,139
User115FollowsUser70,Follows,115,70
User54FollowsUser46,Follows,54,46
User106FollowsUser110,Follows,106,110
User28FollowsUser128,Follows,28,128
User32FollowsUser8,Follows,32,8
User100FollowsUser93,Follows,100,93
User99FollowsUser95,Follows,99,95
User35FollowsUser13,Follows,35,13
User144FollowsUser84,Follows,144,84
User51FollowsUser131,Follows,51,131
User135FollowsUser43,Follows,135,43
User121FollowsUser14,Follows,121,14
User24FollowsUser82,Follows,24,82
User130FollowsUser124,Follows,130,124
User23FollowsUser94,Follows,23,94
User61FollowsUser27,Follows,61,27
User1FollowsUser142,Follows,1,142
User89FollowsUser10,Follows,89,10
User7FollowsUser120,Follows,7,120
User41FollowsUser38,Follows,41,38
User82FollowsUser8,Follows,82,8
User99FollowsUser37,Follows,99,37
User106FollowsUser50,Follows,106,50
User79FollowsUser66,Follows,79,66
User57FollowsUser43,Follows,57,43
User128FollowsUser139,Follows,128,139
User100FollowsUser25,Follows,100,25
User13FollowsUser23,Follows,13,23
User112FollowsUser110,Follows,112,110
User128FollowsUser66,Follows,128,66
User141FollowsUser27,Follows,141,27
User54FollowsUser69,Follows,54,69
User52FollowsUser25,Follows,52,25
User101FollowsUser147,Follows,101,147
User18FollowsUser61,Follows,18,61
User104FollowsUser121,Follows,104,121
User78FollowsUser14,Follows,78,14
User7FollowsUser112,Follows,7,112
User88FollowsUser86,Follows,88,86
User13FollowsUser3,Follows,13,3
User75FollowsUser123,Follows,75,123
User132FollowsUser79,Follows,132,79
User13FollowsUser26,Follows,13,26
User91FollowsUser11,Follows,91,11
User46FollowsUser114,Follows,46,114
User95FollowsUser83,Follows,95,83
User149FollowsUser12,Follows,149,12
User11FollowsUser67,Follows,11,67
User90FollowsUser92,Follows,90,92
User55FollowsUser51,Follows,55,51
User5FollowsUser29,Follows,5,29
User137FollowsUser19,Follows,137,19
User115FollowsUser101,Follows,115,101
User68FollowsUser49,Follows,68,49
User48FollowsUser57,Follows,48,57
User46FollowsUser43,Follows,46,43
User109FollowsUser96,Follows,109,96
User87FollowsUser20,Follows,87,20
User85FollowsUser45,Follows,85,45
User148FollowsUser96,Follows,148,96
User97FollowsUser104,Follows,97,104
User44FollowsUser35,Follows,44,35
User35FollowsUser81,Follows,35,81
User28FollowsUser5,Follows,28,5
User29FollowsUser43,Follows,29,43
